               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.014618,            0.014215,          0.00086835,             0.97336,             0.99215,              0.9945,             0.81271,            0.013906,            0.013919,          0.00057966,             0.00208,             0.00208,             0.00208
                 162,            0.014251,            0.014088,          0.00074446,             0.97471,              0.9952,             0.99448,             0.81413,            0.013412,            0.013514,          0.00058327,           0.0020305,           0.0020305,           0.0020305
                 163,            0.013934,            0.014124,          0.00087898,             0.98378,             0.98451,              0.9945,             0.82336,            0.013455,            0.013258,          0.00056936,            0.001981,            0.001981,            0.001981
                 164,            0.014033,            0.014313,          0.00070606,             0.97855,             0.99314,             0.99446,             0.80832,            0.013348,            0.013076,          0.00054982,           0.0019315,           0.0019315,           0.0019315
                 165,            0.013917,            0.013282,          0.00072412,             0.98236,             0.98943,              0.9941,             0.81269,            0.014053,            0.013471,          0.00053691,            0.001882,            0.001882,            0.001882
                 166,            0.014086,            0.013999,          0.00076796,             0.98092,             0.99063,             0.99415,             0.82407,            0.013705,            0.013069,           0.0005273,           0.0018325,           0.0018325,           0.0018325
                 167,            0.013641,            0.013585,          0.00074531,             0.98259,             0.99158,             0.99381,             0.81481,            0.014112,            0.013102,          0.00051656,            0.001783,            0.001783,            0.001783
                 168,            0.013221,            0.013162,          0.00068844,             0.98139,             0.99334,             0.99385,             0.82565,            0.013304,            0.013003,          0.00050987,           0.0017335,           0.0017335,           0.0017335
                 169,            0.012906,            0.012983,          0.00060705,             0.98785,              0.9911,             0.99452,             0.82964,            0.013084,            0.013122,          0.00050054,            0.001684,            0.001684,            0.001684
                 170,            0.012952,            0.013367,          0.00060117,              0.9867,             0.99041,             0.99452,             0.82197,             0.01314,            0.013423,          0.00049675,           0.0016345,           0.0016345,           0.0016345
                 171,            0.013628,            0.013855,          0.00066223,             0.99447,             0.98635,             0.99462,             0.82208,            0.013129,            0.013626,          0.00049413,            0.001585,            0.001585,            0.001585
                 172,            0.013655,            0.013264,          0.00069806,             0.99237,             0.98633,             0.99469,             0.83579,            0.012637,            0.013146,           0.0004855,           0.0015355,           0.0015355,           0.0015355
                 173,            0.013162,            0.013472,          0.00070067,             0.99058,             0.99374,             0.99452,             0.83665,            0.012459,            0.012833,          0.00047579,            0.001486,            0.001486,            0.001486
                 174,            0.012467,            0.013206,            0.000648,             0.98745,             0.99399,             0.99437,             0.84056,            0.012279,            0.012505,          0.00046284,           0.0014365,           0.0014365,           0.0014365
                 175,            0.013609,            0.013458,          0.00064857,             0.98258,             0.99477,             0.99461,               0.831,            0.012909,            0.012527,          0.00045655,            0.001387,            0.001387,            0.001387
                 176,             0.01257,            0.012873,          0.00064548,             0.99078,             0.98974,             0.99442,             0.82979,            0.012367,            0.012612,           0.0004556,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012589,            0.013042,          0.00063711,             0.98965,             0.98827,             0.99455,             0.83588,            0.012778,            0.012922,          0.00045927,            0.001288,            0.001288,            0.001288
                 178,             0.01199,            0.012692,           0.0005881,             0.98727,             0.98771,             0.99457,             0.84161,            0.012215,            0.012639,          0.00045653,           0.0012385,           0.0012385,           0.0012385
                 179,            0.012013,            0.012552,            0.000673,             0.99003,             0.98614,             0.99449,             0.82515,            0.012552,            0.012677,          0.00045336,            0.001189,            0.001189,            0.001189
                 180,            0.012843,            0.012651,          0.00070726,              0.9895,             0.98738,             0.99456,             0.84184,            0.012207,            0.012594,          0.00044457,           0.0011395,           0.0011395,           0.0011395
                 181,            0.011708,            0.012501,            0.000617,             0.99173,             0.98525,             0.99457,              0.8369,             0.01244,            0.012691,          0.00043557,             0.00109,             0.00109,             0.00109
                 182,            0.012291,            0.012983,          0.00056157,             0.97878,             0.99474,              0.9946,              0.8397,            0.012582,            0.012883,          0.00043228,           0.0010405,           0.0010405,           0.0010405
                 183,            0.011903,            0.012711,          0.00052484,             0.98756,             0.98525,              0.9946,             0.84006,             0.01231,            0.012699,           0.0004272,            0.000991,            0.000991,            0.000991
                 184,            0.011755,            0.012335,           0.0005536,             0.98979,             0.98357,             0.99459,             0.83916,             0.01235,             0.01278,          0.00041626,           0.0009415,           0.0009415,           0.0009415
                 185,            0.011877,            0.012514,          0.00056326,             0.98218,             0.99166,              0.9945,             0.84366,            0.012258,            0.012824,          0.00040786,            0.000892,            0.000892,            0.000892
                 186,             0.01192,            0.012391,          0.00057331,             0.98151,             0.99373,             0.99456,             0.84269,            0.012003,             0.01229,          0.00039854,           0.0008425,           0.0008425,           0.0008425
                 187,            0.011874,            0.012768,          0.00054459,             0.98816,             0.98681,             0.99465,              0.8497,            0.011954,            0.012283,          0.00039056,            0.000793,            0.000793,            0.000793
                 188,            0.011723,            0.012518,          0.00055675,             0.98507,             0.99083,             0.99469,             0.84938,            0.011938,            0.012258,          0.00038421,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011622,            0.012313,          0.00057377,             0.98062,             0.99595,             0.99467,               0.847,            0.011918,             0.01221,          0.00037784,            0.000694,            0.000694,            0.000694
                 190,            0.011359,            0.012307,           0.0005381,             0.98061,              0.9976,             0.99466,             0.85202,            0.011782,            0.012014,          0.00037265,           0.0006445,           0.0006445,           0.0006445
                 191,            0.010904,            0.011848,          0.00050115,              0.9794,             0.99622,             0.99469,             0.84842,            0.011789,            0.012033,          0.00036828,            0.000595,            0.000595,            0.000595
                 192,            0.011663,             0.01213,            0.000581,              0.9856,             0.99013,              0.9947,             0.85692,            0.011599,            0.011973,          0.00036426,           0.0005455,           0.0005455,           0.0005455
                 193,            0.010982,            0.012124,          0.00054746,             0.98547,             0.99281,             0.99479,             0.85148,            0.011684,             0.01191,          0.00036035,            0.000496,            0.000496,            0.000496
                 194,            0.011175,            0.012321,          0.00055971,             0.98383,             0.99407,             0.99483,             0.84914,            0.011774,            0.011988,            0.000355,           0.0004465,           0.0004465,           0.0004465
                 195,            0.010982,            0.011867,          0.00047421,             0.98399,             0.99434,             0.99475,             0.85579,             0.01163,            0.012026,          0.00035078,            0.000397,            0.000397,            0.000397
                 196,            0.011335,            0.012187,          0.00052067,             0.98324,             0.99601,             0.99471,             0.85138,            0.011731,            0.012163,          0.00034752,           0.0003475,           0.0003475,           0.0003475
                 197,            0.011357,            0.012018,          0.00045355,             0.98322,             0.99627,             0.99471,             0.85869,            0.011552,            0.012295,          0.00034458,            0.000298,            0.000298,            0.000298
                 198,            0.011173,            0.012235,           0.0005668,             0.98302,             0.99625,             0.99469,             0.85607,            0.011708,            0.012285,          0.00034191,           0.0002485,           0.0002485,           0.0002485
                 199,            0.010623,            0.011554,          0.00044788,             0.98354,             0.99622,             0.99471,             0.85248,            0.011558,            0.012086,          0.00033994,            0.000199,            0.000199,            0.000199
