               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.015442,            0.017778,          0.00094986,             0.96961,              0.9977,             0.99481,             0.83955,            0.011161,           0.0096874,          0.00049992,             0.00208,             0.00208,             0.00208
                 162,            0.014888,            0.018145,          0.00075493,             0.96418,              0.9976,             0.99464,             0.84062,            0.010981,           0.0095993,          0.00049766,           0.0020305,           0.0020305,           0.0020305
                 163,            0.015246,            0.017696,          0.00099403,             0.96786,             0.99737,              0.9947,             0.85627,            0.011176,           0.0097063,          0.00049984,            0.001981,            0.001981,            0.001981
                 164,            0.015288,            0.016922,          0.00097054,             0.95792,              0.9976,             0.99476,             0.87244,             0.01124,           0.0098059,          0.00050101,           0.0019315,           0.0019315,           0.0019315
                 165,            0.014845,            0.018597,           0.0007291,             0.96052,             0.99166,             0.99462,             0.85409,            0.011591,           0.0099337,          0.00049174,            0.001882,            0.001882,            0.001882
                 166,            0.015385,            0.018893,          0.00083527,             0.95747,              0.9976,             0.99466,             0.85554,            0.011292,           0.0098722,          0.00048009,           0.0018325,           0.0018325,           0.0018325
                 167,            0.015005,            0.018892,          0.00077552,             0.96526,              0.9976,             0.99434,             0.85426,            0.011095,             0.00977,          0.00047516,            0.001783,            0.001783,            0.001783
                 168,             0.01551,            0.017001,          0.00098449,             0.96367,              0.9964,             0.99445,             0.85104,             0.01083,           0.0096493,          0.00047607,           0.0017335,           0.0017335,           0.0017335
                 169,            0.014115,            0.018877,          0.00093121,              0.9665,              0.9976,             0.99422,             0.85395,             0.01056,           0.0095247,          0.00046703,            0.001684,            0.001684,            0.001684
                 170,            0.014877,            0.017935,          0.00085501,             0.97085,             0.99124,             0.99448,             0.84269,            0.010458,           0.0094721,          0.00045663,           0.0016345,           0.0016345,           0.0016345
                 171,            0.014602,             0.01753,          0.00092082,             0.97042,             0.99058,             0.99454,             0.84829,            0.010653,           0.0097195,          0.00045178,            0.001585,            0.001585,            0.001585
                 172,             0.01499,            0.016919,          0.00074471,             0.96907,             0.98782,              0.9946,             0.84389,            0.010964,           0.0097368,          0.00044848,           0.0015355,           0.0015355,           0.0015355
                 173,            0.013827,            0.016722,          0.00067252,             0.96789,             0.97422,             0.99409,             0.86042,            0.010562,           0.0097183,          0.00044358,            0.001486,            0.001486,            0.001486
                 174,            0.013675,            0.017478,          0.00062162,             0.96928,             0.96979,             0.99427,             0.86443,            0.010595,           0.0098766,          0.00043651,           0.0014365,           0.0014365,           0.0014365
                 175,            0.014002,            0.017912,          0.00079823,             0.97375,             0.98424,             0.99462,             0.86202,             0.01044,           0.0096764,          0.00042815,            0.001387,            0.001387,            0.001387
                 176,             0.01443,            0.017905,          0.00072603,             0.97206,             0.98053,             0.99444,             0.86536,            0.010599,           0.0095881,            0.000428,           0.0013375,           0.0013375,           0.0013375
                 177,              0.0136,            0.017361,          0.00098909,              0.9743,             0.98284,             0.99465,             0.86239,            0.010312,           0.0093451,           0.0004215,            0.001288,            0.001288,            0.001288
                 178,            0.013974,            0.018331,          0.00079484,             0.97259,               0.994,             0.99469,             0.86642,            0.010453,           0.0093821,          0.00041146,           0.0012385,           0.0012385,           0.0012385
                 179,            0.014014,            0.018285,          0.00071777,             0.97321,             0.99141,             0.99466,             0.84742,            0.010025,           0.0090813,          0.00040132,            0.001189,            0.001189,            0.001189
                 180,            0.013952,            0.017691,          0.00079122,             0.97422,             0.98946,             0.99465,             0.86769,             0.01005,           0.0090601,          0.00039889,           0.0011395,           0.0011395,           0.0011395
                 181,            0.013021,            0.017324,          0.00071634,             0.97402,             0.99002,             0.99459,             0.87162,            0.010072,           0.0089849,          0.00038837,             0.00109,             0.00109,             0.00109
                 182,            0.013766,            0.016811,          0.00071198,             0.97371,             0.98944,             0.99459,             0.87398,           0.0097267,           0.0091869,          0.00037822,           0.0010405,           0.0010405,           0.0010405
                 183,            0.012991,             0.01648,          0.00067679,             0.97341,             0.99012,             0.99445,             0.87391,           0.0097539,           0.0089039,           0.0003694,            0.000991,            0.000991,            0.000991
                 184,            0.012747,            0.017075,          0.00069394,             0.97382,             0.98685,             0.99438,             0.89119,           0.0094688,           0.0087149,          0.00036521,           0.0009415,           0.0009415,           0.0009415
                 185,            0.013846,            0.017314,          0.00070814,             0.95897,             0.97878,             0.99442,             0.87104,           0.0095612,           0.0088295,          0.00036202,            0.000892,            0.000892,            0.000892
                 186,            0.013253,            0.016902,          0.00059422,             0.97503,             0.96612,             0.99451,             0.86932,           0.0095017,           0.0086763,          0.00035548,           0.0008425,           0.0008425,           0.0008425
                 187,            0.013761,            0.017496,          0.00068103,             0.97932,             0.97102,             0.99463,             0.88043,           0.0094075,           0.0086407,          0.00034971,            0.000793,            0.000793,            0.000793
                 188,             0.01346,            0.017439,           0.0007108,             0.97942,             0.97237,              0.9947,             0.86007,           0.0096551,           0.0086464,           0.0003457,           0.0007435,           0.0007435,           0.0007435
                 189,            0.013849,            0.017443,          0.00091045,             0.98103,             0.97768,              0.9946,             0.87647,           0.0095636,           0.0086418,          0.00034257,            0.000694,            0.000694,            0.000694
                 190,            0.013501,             0.01704,          0.00080304,             0.97807,             0.97913,             0.99465,             0.88409,           0.0094486,           0.0086269,          0.00033987,           0.0006445,           0.0006445,           0.0006445
                 191,            0.012997,            0.016599,          0.00079213,             0.97843,             0.97845,             0.99457,             0.87644,           0.0096396,           0.0087711,          0.00033794,            0.000595,            0.000595,            0.000595
                 192,            0.012964,            0.016124,          0.00055749,             0.97872,             0.97624,             0.99461,             0.88267,           0.0095989,           0.0085737,          0.00033724,           0.0005455,           0.0005455,           0.0005455
                 193,            0.012786,            0.017158,          0.00050891,             0.97979,             0.97881,             0.99477,             0.87738,           0.0095269,           0.0085093,           0.0003352,            0.000496,            0.000496,            0.000496
                 194,            0.013245,            0.016862,          0.00084544,             0.98147,              0.9744,             0.99484,             0.89545,           0.0095465,           0.0085337,          0.00033191,           0.0004465,           0.0004465,           0.0004465
                 195,            0.012843,            0.015785,          0.00064079,             0.98245,             0.97544,             0.99481,              0.8822,           0.0093873,           0.0084288,          0.00032933,            0.000397,            0.000397,            0.000397
                 196,            0.012129,            0.016844,          0.00045358,             0.98106,              0.9821,             0.99472,             0.88239,           0.0095268,           0.0084002,          0.00032656,           0.0003475,           0.0003475,           0.0003475
                 197,            0.012773,             0.01671,          0.00070959,              0.9808,             0.98449,             0.99469,             0.88244,            0.009394,           0.0083261,          0.00032238,            0.000298,            0.000298,            0.000298
                 198,            0.012814,            0.016868,          0.00065584,             0.98098,             0.98462,             0.99465,             0.90318,           0.0092956,           0.0083359,          0.00031945,           0.0002485,           0.0002485,           0.0002485
                 199,            0.012519,            0.017256,           0.0006739,             0.98124,             0.98167,             0.99465,             0.90254,           0.0092835,           0.0083611,          0.00031753,            0.000199,            0.000199,            0.000199
